,CustomerID,TotalSpending,AverageSpending,TransactionCount,Recency,Cluster
2167,15274.0,716.57,15.24617021276596,47,3,0
2168,15275.0,609.19,14.50452380952381,42,30,0
2169,15276.0,135.31,2.602115384615385,52,65,0
2170,15277.0,255.9,21.325,12,46,0
2171,15279.0,277.40999999999997,13.21,21,354,1
2172,15280.0,113.12,7.07,16,171,1
2173,15281.0,2239.9500000000003,14.933000000000002,150,58,0
2174,15286.0,240.55,80.18333333333334,3,49,0
2175,15287.0,485.24,23.106666666666666,21,21,0
2176,15288.0,2306.52,26.210454545454542,88,42,0
2177,15289.0,935.1,15.84915254237288,59,28,0
2178,15290.0,7803.77,36.8102358490566,212,4,0
2179,15291.0,4596.51,42.16981651376147,109,25,0
2180,15292.0,180.94,7.2376,25,200,1
2181,15296.0,3610.31,18.05155,200,43,0
2182,15297.0,635.04,15.488780487804878,41,9,0
2183,15298.0,3774.1,19.454123711340205,194,1,0
2184,15299.0,3787.09,315.59083333333336,12,66,0
2185,15300.0,496.44,17.73,28,63,0
2186,15301.0,5028.12,20.35676113360324,247,50,0
2187,15303.0,574.02,18.516774193548382,31,289,1
2188,15304.0,680.3,26.165384615384617,26,60,0
2189,15306.0,1174.35,20.247413793103448,58,63,0
2190,15307.0,205.3,17.108333333333334,12,95,0
2191,15308.0,302.27,14.393809523809525,21,270,1
2192,15311.0,59419.34,23.853608992372543,2491,0,2
2193,15312.0,921.1,19.189583333333335,48,74,0
2194,15313.0,52.0,52.0,1,109,0
2195,15314.0,327.97,13.665416666666667,24,198,1
2196,15315.0,551.54,14.514210526315788,38,63,0
2197,15316.0,165.0,165.0,1,326,1
2198,15318.0,312.62,9.473333333333333,33,3,0
2199,15319.0,204.5,12.78125,16,283,1
2200,15320.0,267.13,7.420277777777778,36,43,0
2201,15321.0,2650.73,25.006886792452832,106,48,0
2202,15322.0,602.97,12.305510204081632,49,63,0
2203,15325.0,162.29,3.3120408163265305,49,103,0
2204,15326.0,311.71,10.748620689655173,29,333,1
2205,15327.0,208.75,20.875,10,52,0
2206,15329.0,1005.5,16.217741935483872,62,34,0
2207,15330.0,714.96,54.99692307692308,13,31,0
2208,15332.0,1661.06,47.45885714285714,35,365,1
2209,15333.0,1028.56,64.285,16,207,1
2210,15334.0,351.67,3.5522222222222224,99,156,1
2211,15335.0,173.97,4.8325,36,53,0
2212,15339.0,557.57,6.336022727272728,88,65,0
2213,15341.0,2020.52,118.85411764705884,17,80,0
2214,15342.0,391.76,15.067692307692308,26,115,0
2215,15343.0,364.5,17.357142857142858,21,86,0
2216,15344.0,476.58,14.893125,32,0,0
2217,15345.0,367.69,15.986521739130437,23,34,0
2218,15346.0,252.42,14.848235294117648,17,332,1
2219,15347.0,201.6,40.32000000000001,5,365,1
2220,15348.0,158.04,17.56,9,71,0
2221,15349.0,473.81,6.580694444444444,72,157,1
2222,15350.0,115.65,23.130000000000003,5,372,1
2223,15351.0,1862.14,7.992017167381975,233,11,0
2224,15353.0,777.02,12.333650793650794,63,254,1
2225,15355.0,277.05,19.789285714285715,14,28,0
2226,15356.0,2766.5,5.330443159922929,519,30,0
2227,15358.0,8234.8,14.678787878787878,561,4,0
2228,15360.0,427.93,32.917692307692306,13,39,0
2229,15361.0,418.92,59.84571428571429,7,361,1
2230,15363.0,318.05,18.708823529411767,17,240,1
2231,15364.0,913.19,31.489310344827587,29,95,0
2232,15365.0,1330.45,8.81092715231788,151,25,0
2233,15366.0,602.51,13.69340909090909,44,74,0
2234,15367.0,1867.69,19.45510416666667,96,56,0
2235,15368.0,446.94000000000005,111.735,4,20,0
2236,15369.0,-1592.49,-1592.49,1,143,1
2237,15370.0,2360.55,24.847894736842107,95,40,0
2238,15372.0,2007.4,74.34814814814814,27,136,0
2239,15373.0,2213.11,16.154087591240877,137,7,0
2240,15374.0,168.0,56.0,3,128,0
2241,15376.0,1233.36,10.541538461538462,117,39,0
2242,15379.0,3631.89,18.53005102040817,196,168,1
2243,15380.0,1682.36,45.469189189189194,37,8,0
2244,15381.0,596.85,74.60625,8,213,1
2245,15382.0,5927.86,19.372091503267978,306,14,0
2246,15384.0,635.76,14.785116279069769,43,169,1
2247,15385.0,316.88,26.406666666666663,12,39,0
2248,15386.0,394.14,12.714193548387096,31,185,1
2249,15388.0,140.54,14.053999999999998,10,269,1
2250,15389.0,500.0,500.0,1,171,1
2251,15392.0,1515.73,17.832117647058823,85,4,0
2252,15393.0,231.86,19.32166666666667,12,15,0
2253,15394.0,2183.54,25.68870588235294,85,9,0
2254,15395.0,107.45,15.35,7,325,1
2255,15396.0,288.18,20.584285714285716,14,112,0
2256,15397.0,94.0,15.666666666666666,6,289,1
2257,15398.0,1339.63,18.10310810810811,74,15,0
2258,15399.0,815.77,16.3154,50,0,0
2259,15400.0,666.7,51.284615384615385,13,91,0
2260,15402.0,626.77,14.923095238095238,42,148,1
2261,15405.0,349.1,43.6375,8,188,1
2262,15406.0,426.61,7.355344827586207,58,17,0
2263,15407.0,1056.44,6.90483660130719,153,33,0
2264,15408.0,267.18,7.858235294117647,34,263,1
2265,15410.0,3450.84,28.285573770491805,122,83,0
2266,15411.0,1346.38,13.4638,100,25,0
2267,15412.0,190.53,19.053,10,170,1
2268,15414.0,774.9000000000001,19.86923076923077,39,9,0
2269,15415.0,572.8100000000001,11.933541666666668,48,312,1
2270,15416.0,3974.37,20.592590673575128,193,64,0
2271,15417.0,508.8,18.17142857142857,28,84,0
2272,15419.0,135.86,16.9825,8,24,0
2273,15421.0,950.36,17.93132075471698,53,58,0
2274,15422.0,97.7,16.283333333333335,6,322,1
2275,15423.0,43.5,21.75,2,37,0
2276,15424.0,383.34,22.54941176470588,17,253,1
2277,15426.0,1429.9,4.766333333333334,300,18,0
2278,15427.0,1483.14,4.84686274509804,306,32,0
2279,15428.0,93.78,15.63,6,14,0
2280,15429.0,364.9,4.396385542168675,83,26,0
2281,15432.0,171.19,17.119,10,22,0
2282,15433.0,417.87,7.88433962264151,53,78,0
2283,15434.0,997.48,16.906440677966103,59,7,0
2284,15435.0,149.29,5.147931034482759,29,21,0
2285,15436.0,1122.53,3.4119452887537993,329,11,0
2286,15437.0,200.16,4.4479999999999995,45,261,1
2287,15438.0,156.57999999999998,6.263199999999999,25,130,0
2288,15440.0,383.68,6.188387096774194,62,54,0
2289,15442.0,594.0,297.0,2,248,1
2290,15443.0,3212.16,8.343272727272726,385,1,0
2291,15444.0,1418.26,6.476073059360731,219,8,0
2292,15445.0,113.5,22.7,5,263,1
2293,15447.0,155.17,17.24111111111111,9,330,1
2294,15448.0,494.64,17.665714285714284,28,312,1
2295,15449.0,971.22,15.66483870967742,62,25,0
2296,15450.0,429.84,14.328,30,29,0
2297,15452.0,538.73,9.28844827586207,58,29,0
2298,15453.0,1388.37,4.854440559440559,286,1,0
2299,15454.0,179.1,7.164,25,361,1
2300,15456.0,447.22,7.453666666666667,60,282,1
2301,15457.0,237.07,4.087413793103448,58,261,1
2302,15458.0,161.64,23.09142857142857,7,24,0
2303,15460.0,216.76,3.737241379310345,58,353,1
2304,15462.0,234.6,21.327272727272728,11,93,0
2305,15463.0,126.14,18.02,7,28,0
2306,15464.0,1048.85,6.680573248407643,157,337,1
2307,15465.0,6945.0199999999995,66.77903846153846,104,19,0
2308,15466.0,334.53,5.868947368421052,57,84,0
2309,15467.0,511.88,9.658113207547167,53,8,0
2310,15468.0,438.46,15.119310344827586,29,34,0
2311,15469.0,504.5,18.685185185185187,27,42,0
2312,15471.0,469.48,6.097142857142857,77,1,0
2313,15472.0,371.56,4.888947368421053,76,112,0
2314,15473.0,1465.2,104.65714285714286,14,13,0
2315,15475.0,454.11,15.658965517241375,29,76,0
2316,15478.0,1441.42,31.33521739130435,46,39,0
2317,15480.0,905.5,20.122222222222224,45,115,0
2318,15482.0,6568.72,51.72220472440945,127,15,0
2319,15483.0,233.81,2.656931818181818,88,160,1
2320,15484.0,3563.11,18.852433862433863,189,0,0
2321,15485.0,2575.0,29.94186046511628,86,29,0
2322,15488.0,91.32,45.66,2,92,0
2323,15489.0,1090.03,19.818727272727273,55,22,0
2324,15491.0,3090.85,19.940967741935484,155,94,0
2325,15492.0,659.4599999999999,18.84171428571428,35,27,0
2326,15493.0,1967.25,6.579431438127091,299,32,0
2327,15494.0,1299.23,10.39384,125,20,0
2328,15497.0,1259.7,78.73125,16,17,0
2329,15498.0,12396.46,23.702600382409177,523,0,0
2330,15500.0,1131.56,16.640588235294118,68,7,0
2331,15502.0,5541.46,21.989920634920637,252,15,0
2332,15503.0,147.09,2.1012857142857144,70,362,1
2333,15504.0,52.83,4.063846153846153,13,80,0
2334,15505.0,3497.14,35.32464646464646,99,52,0
2335,15506.0,979.26,5.971097560975609,164,22,0
2336,15507.0,492.36,10.703478260869565,46,171,1
2337,15508.0,1000.27,10.8725,92,188,1
2338,15510.0,250.0,250.0,1,330,1
2339,15511.0,909.23,5.6826875,160,11,0
2340,15512.0,121.0,17.285714285714285,7,155,1
2341,15513.0,14520.08,46.24229299363057,314,30,0
2342,15514.0,2963.19,13.592614678899082,218,11,0
2343,15516.0,62.43,4.162,15,44,0
2344,15517.0,267.03,9.89,27,232,1
2345,15518.0,1911.89,8.69040909090909,220,63,0
2346,15520.0,343.5,19.083333333333332,18,1,0
2347,15521.0,2574.65,12.87325,200,35,0
2348,15522.0,398.84,6.99719298245614,57,32,0
2349,15523.0,412.0100000000001,41.20100000000001,10,83,0
2350,15524.0,440.0,440.0,1,24,0
2351,15525.0,811.02,4.5056666666666665,180,1,0
2352,15526.0,148.44,37.11,4,32,0
2353,15527.0,2348.82,14.149518072289158,166,18,0
2354,15528.0,229.33,8.820384615384615,26,253,1
2355,15529.0,3967.78,5.886913946587537,674,22,0
2356,15530.0,1502.35,13.910648148148148,108,21,0
2357,15531.0,2007.44,8.804561403508773,228,7,0
2358,15532.0,1517.08,5.768365019011407,263,24,0
2359,15533.0,746.92,8.685116279069767,86,18,0
2360,15535.0,459.9,5.896153846153846,78,172,1
2361,15537.0,110.92,4.621666666666667,24,162,1
2362,15539.0,538.46,13.13317073170732,41,6,0
2363,15540.0,213.3,14.22,15,10,0
2364,15541.0,85.13000000000001,2.9355172413793107,29,113,0
2365,15543.0,127.86,4.566428571428571,28,287,1
2366,15544.0,3542.51,13.572835249042146,261,8,0
2367,15545.0,292.71999999999997,3.613827160493827,81,53,0
2368,15547.0,4954.84,7.058176638176638,702,6,0
2369,15549.0,1655.76,14.273793103448275,116,76,0
2370,15550.0,575.63,9.43655737704918,61,3,0
2371,15551.0,436.06,15.036551724137931,29,36,0
2372,15552.0,90.12,5.301176470588236,17,216,1
2373,15553.0,437.23,7.807678571428572,56,59,0
2374,15554.0,217.2,15.514285714285714,14,277,1
2375,15555.0,4758.2,5.144,925,11,0
2376,15556.0,279.77,9.024838709677418,31,23,0
2377,15557.0,473.65,23.6825,20,28,0
2378,15561.0,722.74,23.3141935483871,31,11,0
2379,15562.0,134.55,134.55,1,351,1
2380,15563.0,1319.69,11.27940170940171,117,8,0
2381,15565.0,173.16,21.645,8,49,0
2382,15567.0,186.01,26.572857142857146,7,18,0
2383,15568.0,758.29,14.307358490566036,53,2,0
2384,15569.0,1375.71,44.37774193548387,31,103,0
2385,15570.0,4109.97,12.454454545454546,330,6,0
2386,15571.0,650.4300000000001,11.411052631578947,57,11,0
2387,15572.0,2552.86,11.873767441860466,215,4,0
2388,15573.0,607.45,5.840865384615385,104,31,0
2389,15574.0,702.25,4.180059523809524,168,177,1
2390,15576.0,940.67,20.90377777777778,45,37,0
2391,15577.0,258.88,6.637948717948718,39,150,1
2392,15578.0,127.1,9.776923076923076,13,161,1
2393,15579.0,348.6,6.835294117647059,51,68,0
2394,15581.0,3429.9700000000003,22.715033112582784,151,120,0
2395,15582.0,682.9100000000001,15.52068181818182,44,24,0
2396,15584.0,722.61,5.78088,125,23,0
2397,15585.0,455.3,14.687096774193549,31,176,1
2398,15587.0,913.68,101.52,9,49,0
2399,15589.0,456.58,15.219333333333331,30,252,1
2400,15590.0,-30.19,-30.19,1,288,1
2401,15592.0,388.58,16.190833333333334,24,46,0
2402,15593.0,199.8,39.96,5,70,0
2403,15594.0,1767.53,16.99548076923077,104,15,0
2404,15596.0,1343.34,15.992142857142856,84,100,0
2405,15597.0,315.71999999999997,13.72695652173913,23,29,0
2406,15598.0,235.68,14.73,16,34,0
2407,15599.0,761.74,14.648846153846154,52,26,0
2408,15601.0,6745.36,16.293140096618355,414,10,0
2409,15602.0,1083.63,20.067222222222224,54,7,0
2410,15603.0,48.48,24.24,2,78,0
2411,15604.0,216.39,12.728823529411764,17,51,0
2412,15605.0,1198.23,17.88402985074627,67,35,0
2413,15606.0,2422.64,26.62241758241758,91,56,0
2414,15607.0,104.76,8.05846153846154,13,336,1
2415,15608.0,1093.68,18.228,60,27,0
2416,15609.0,270.03000000000003,15.001666666666669,18,182,1
2417,15610.0,112.46,18.743333333333336,6,51,0
2418,15611.0,1568.39,34.85311111111111,45,9,0
2419,15612.0,195.15,32.525,6,35,0
2420,15615.0,10360.04,24.14927738927739,429,9,0
2421,15618.0,747.031,15.245530612244895,49,32,0
2422,15619.0,336.40000000000003,112.13333333333334,3,10,0
2423,15620.0,1524.4,14.657692307692308,104,49,0
2424,15621.0,1158.77,64.37611111111111,18,3,0
2425,15622.0,3224.53,15.067897196261685,214,2,0
2426,15623.0,301.03,15.843684210526314,19,140,1
2427,15624.0,588.13,17.297941176470587,34,116,0
2428,15625.0,1504.56,22.125882352941176,68,99,0
2429,15626.0,675.8,13.791836734693875,49,74,0
2430,15628.0,2865.64,18.25248407643312,157,4,0
2431,15630.0,1180.4,19.35081967213115,61,44,0
2432,15632.0,3147.31,17.78141242937853,177,15,0
2433,15634.0,243.55,16.236666666666668,15,16,0
2434,15636.0,724.76,28.9904,25,89,0
2435,15637.0,223.36,14.890666666666668,15,52,0
2436,15638.0,-94.0,-47.0,2,300,1
2437,15639.0,425.32,17.0128,25,133,0
2438,15640.0,12433.34,25.117858585858585,495,3,0
2439,15641.0,1887.2,15.858823529411763,119,104,0
2440,15643.0,647.4,17.983333333333334,36,178,1
2441,15644.0,813.0,3.4159663865546217,238,165,1
2442,15645.0,612.01,11.769423076923076,52,18,0
2443,15646.0,425.14,11.809444444444445,36,157,1
2444,15648.0,599.9,21.425,28,203,1
2445,15649.0,816.0,408.0,2,335,1
2446,15651.0,646.3,20.196875,32,36,0
2447,15652.0,337.74,16.082857142857144,21,90,0
2448,15653.0,877.4399999999999,146.23999999999998,6,92,0
2449,15654.0,922.53,43.93,21,8,0
2450,15655.0,511.32,13.81945945945946,37,232,1
2451,15656.0,748.5,15.925531914893616,47,44,0
2452,15657.0,30.0,30.0,1,22,0
2453,15658.0,958.9,17.123214285714287,56,189,1
2454,15659.0,306.45,27.85909090909091,11,43,0
2455,15660.0,1552.01,16.510744680851065,94,24,0
2456,15661.0,309.8,61.96,5,316,1
2457,15663.0,138.14,15.348888888888888,9,105,0
2458,15664.0,358.63,18.875263157894736,19,50,0
2459,15665.0,2242.01,19.327672413793103,116,167,1
2460,15667.0,301.32,23.178461538461537,13,39,0
2461,15668.0,76.32000000000001,76.32000000000001,1,217,1
2462,15669.0,677.69,19.36257142857143,35,39,0
2463,15670.0,173.05,14.420833333333334,12,296,1
2464,15671.0,2635.49,32.53691358024692,81,18,0
2465,15673.0,2881.02,18.587225806451613,155,87,0
2466,15674.0,1744.02,12.918666666666669,135,72,0
2467,15675.0,323.69,15.413809523809524,21,80,0
2468,15676.0,3324.09,15.389305555555556,216,8,0
2469,15677.0,657.23,19.916060606060608,33,48,0
2470,15678.0,352.7,29.391666666666666,12,52,0
2471,15679.0,781.28,7.102545454545455,110,23,0
2472,15680.0,1333.68,17.09846153846154,78,8,0
2473,15681.0,946.36,14.124776119402986,67,17,0
2474,15683.0,193.75,19.375,10,116,0
2475,15687.0,2981.5,17.74702380952381,168,8,0
2476,15689.0,254.1,28.233333333333334,9,119,0
2477,15690.0,239.76,12.618947368421052,19,3,0
2478,15691.0,136.8,68.4,2,251,1
2479,15692.0,191.04,15.92,12,27,0
2480,15694.0,6423.6,81.3113924050633,79,0,0
2481,15695.0,409.98,18.635454545454547,22,266,1
2482,15696.0,2644.46,14.94045197740113,177,32,0
2483,15699.0,309.65,17.202777777777776,18,17,0
2484,15700.0,664.03,7.461011235955056,89,171,1
2485,15701.0,1542.14,6.506919831223629,237,1,0
2486,15703.0,211.5,42.3,5,264,1
2487,15704.0,2293.62,19.603589743589744,117,139,0
2488,15705.0,143.1,23.85,6,200,1
2489,15706.0,1001.81,16.979830508474578,59,59,0
2490,15707.0,945.58,4.418598130841121,214,34,0
2491,15708.0,3329.7200000000003,11.211178451178451,297,40,0
2492,15709.0,133.25,22.208333333333332,6,283,1
2493,15712.0,1072.36,20.233207547169815,53,8,0
2494,15713.0,346.75,17.3375,20,142,1
2495,15714.0,330.88,9.453714285714286,35,11,0
2496,15716.0,1118.81,9.481440677966102,118,145,0
2497,15717.0,150.3,21.47142857142857,7,233,1
2498,15719.0,5043.96,5.377356076759062,938,32,0
2499,15720.0,598.73,4.677578125,128,23,0
2500,15721.0,507.08,5.572307692307692,91,11,0
2501,15722.0,2181.21,30.294583333333335,72,35,0
2502,15723.0,203.1,4.953658536585365,41,364,1
2503,15724.0,212.3,17.691666666666666,12,200,1
2504,15725.0,415.25,12.9765625,32,14,0
2505,15727.0,5178.96,17.14887417218543,302,16,0
2506,15728.0,-134.8,-33.7,4,48,0
2507,15729.0,62.0,10.333333333333334,6,197,1
2508,15730.0,1108.38,15.18328767123288,73,65,0
2509,15732.0,294.12,21.00857142857143,14,211,1
2510,15733.0,162.3,16.23,10,282,1
2511,15734.0,1339.45,51.517307692307696,26,114,0
2512,15737.0,1121.21,13.8420987654321,81,14,0
2513,15738.0,4788.77,27.208920454545456,176,18,0
2514,15739.0,449.12,56.14,8,65,0
2515,15740.0,154.88,17.20888888888889,9,48,0
2516,15743.0,784.46,8.914318181818182,88,15,0
2517,15744.0,34.8,11.6,3,77,0
2518,15745.0,1071.24,16.480615384615383,65,8,0
2519,15746.0,182.96,6.308965517241379,29,133,0
2520,15747.0,974.04,10.473548387096772,93,12,0
2521,15748.0,149.31,7.11,21,39,0
2522,15749.0,21535.9,1435.7266666666667,15,234,3
2523,15750.0,2451.23,8.309254237288135,295,2,0
2524,15752.0,2628.93,6.380898058252427,412,39,0
2525,15753.0,79.2,79.2,1,304,1
2526,15754.0,455.67,15.712758620689655,29,50,0
2527,15755.0,2318.88,15.562953020134229,149,0,0
2528,15756.0,532.96,2.775833333333334,192,60,0
2529,15757.0,714.42,15.876,45,65,0
2530,15758.0,205.25,22.805555555555557,9,24,0
2531,15759.0,253.04,36.14857142857143,7,217,1
2532,15762.0,583.75,15.777027027027026,37,64,0
2533,15763.0,1048.67,16.645555555555557,63,31,0
2534,15764.0,3245.47,17.263138297872338,188,80,0
2535,15766.0,315.06,28.64181818181818,11,63,0
2536,15768.0,581.8299999999999,20.779642857142857,28,115,0
2537,15769.0,51823.72,352.54231292517005,147,6,0
2538,15773.0,635.6800000000001,63.568000000000005,10,5,0
2539,15774.0,270.8,10.832,25,68,0
2540,15775.0,104.9,14.985714285714286,7,244,1
2541,15776.0,241.62,13.423333333333334,18,132,0
2542,15777.0,1021.61,46.43681818181818,22,240,1
2543,15780.0,475.28,16.38896551724138,29,183,1
2544,15781.0,333.56,15.883809523809523,21,24,0
2545,15782.0,2593.94,58.95318181818182,44,9,0
2546,15783.0,246.3,17.592857142857145,14,10,0
2547,15785.0,2303.75,26.479885057471265,87,29,0
2548,15786.0,4834.2,17.265,280,43,0
2549,15787.0,948.05,4.602184466019417,206,25,0
2550,15789.0,351.3,14.052,25,357,1
2551,15790.0,220.85,6.31,35,9,0
2552,15791.0,1604.44,21.111052631578943,76,43,0
2553,15793.0,948.96,72.99692307692308,13,8,0
2554,15795.0,610.01,14.524047619047618,42,149,1
2555,15796.0,2666.61,19.752666666666663,135,0,0
2556,15797.0,2207.4,275.925,8,112,0
2557,15799.0,884.14,9.021836734693878,98,75,0
2558,15800.0,699.08,5.874621848739496,119,106,0
2559,15801.0,1042.19,15.104202898550726,69,45,0
2560,15802.0,-451.42,-150.47333333333333,3,142,1
2561,15803.0,415.8200000000001,51.977500000000006,8,50,0
2562,15804.0,3848.55,14.04580291970803,274,0,0
2563,15805.0,5452.17,17.759511400651466,307,22,0
2564,15806.0,784.58,25.309032258064516,31,45,0
2565,15807.0,903.9,18.83125,48,49,0
2566,15808.0,3724.77,17.737,210,305,1
2567,15809.0,399.21,9.283953488372092,43,35,0
2568,15810.0,1145.43,10.227053571428572,112,78,0
2569,15811.0,2171.32,15.621007194244603,139,16,0
2570,15812.0,1801.14,43.930243902439024,41,106,0
2571,15813.0,1303.91,32.59775,40,207,1
2572,15814.0,1842.73,24.901756756756757,74,2,0
2573,15815.0,2100.6,42.86938775510204,49,63,0
2574,15819.0,1905.45,15.491463414634149,123,48,0
2575,15820.0,206.98,12.175294117647056,17,319,1
2576,15821.0,570.96,9.209032258064516,62,43,0
2577,15822.0,885.47,26.83242424242424,33,2,0
2578,15823.0,-840.76,-49.45647058823529,17,336,1
2579,15825.0,532.94,26.647,20,171,1
2580,15826.0,1649.36,23.903768115942032,69,50,0
2581,15827.0,1641.48,12.249850746268656,134,72,0
2582,15829.0,636.14,12.473333333333333,51,98,0
2583,15830.0,547.7,13.358536585365854,41,28,0
2584,15831.0,747.76,10.837101449275362,69,57,0
2585,15832.0,836.79,15.49611111111111,54,253,1
2586,15834.0,2084.9,7.553985507246377,276,69,0
2587,15835.0,954.09,19.0818,50,43,0
2588,15836.0,117.47,9.789166666666668,12,44,0
2589,15837.0,391.98,16.3325,24,64,0
2590,15838.0,33350.76,197.341775147929,169,10,0
2591,15839.0,1020.74,15.703692307692307,65,24,0
2592,15840.0,345.66,12.345,28,58,0
2593,15841.0,1209.1,24.182,50,63,0
2594,15843.0,118.95000000000002,14.868750000000002,8,303,1
2595,15844.0,130.73999999999998,11.885454545454545,11,45,0
2596,15845.0,3650.87,26.077642857142855,140,17,0
2597,15847.0,389.27,17.694090909090907,22,37,0
2598,15850.0,238.85,2.4623711340206187,97,18,0
2599,15852.0,160.71,7.305000000000001,22,186,1
2600,15853.0,110.8,3.693333333333334,30,51,0
2601,15854.0,2974.65,21.2475,140,3,0
2602,15855.0,712.24,8.903,80,136,0
2603,15856.0,16173.67,24.768254211332312,653,3,0
2604,15857.0,297.0,21.214285714285715,14,18,0
2605,15858.0,1438.85,7.533246073298429,191,15,0
2606,15860.0,977.21,6.881760563380282,142,40,0
2607,15861.0,3000.36,5.485118829981719,547,11,0
2608,15862.0,832.88,5.665850340136054,147,7,0
2609,15863.0,68.84,3.824444444444445,18,25,0
2610,15864.0,1769.7800000000002,73.74083333333334,24,21,0
2611,15865.0,895.13,22.37825,40,40,0
2612,15866.0,230.53,5.122888888888889,45,100,0
2613,15867.0,3797.79,8.20257019438445,463,4,0
2614,15869.0,149.64,9.976,15,276,1
2615,15870.0,354.09000000000003,4.659078947368421,76,32,0
2616,15872.0,360.93,2.819765625,128,14,0
2617,15874.0,4330.67,31.6107299270073,137,62,0
2618,15877.0,440.78,3.364732824427481,131,1,0
2619,15880.0,313.28000000000003,2.955471698113208,106,368,1
2620,15881.0,438.24,13.695,32,311,1
2621,15882.0,495.36,20.64,24,198,1
2622,15883.0,396.48,8.091428571428573,49,1,0
2623,15885.0,379.35,21.075000000000003,18,92,0
2624,15886.0,181.09,15.090833333333334,12,59,0
2625,15888.0,141.27,10.090714285714286,14,79,0
2626,15889.0,446.87,4.80505376344086,93,156,1
2627,15891.0,524.52,8.459999999999999,62,226,1
2628,15894.0,263.55,6.4280487804878055,41,252,1
2629,15895.0,179.17,16.288181818181815,11,149,1
2630,15897.0,222.05,9.252083333333331,24,193,1
2631,15898.0,1384.68,15.915862068965518,87,0,0
2632,15899.0,56.25,14.0625,4,368,1
2633,15900.0,351.11,6.884509803921569,51,23,0
2634,15901.0,363.88,3.136896551724138,116,16,0
2635,15903.0,5126.34,68.3512,75,9,0
2636,15904.0,164.68,5.489333333333334,30,7,0
2637,15906.0,1521.79,10.078079470198675,151,19,0
2638,15907.0,967.45,3.8853413654618474,249,3,0
2639,15909.0,191.94,27.42,7,173,1
2640,15910.0,1232.18,4.614906367041199,267,0,0
2641,15912.0,264.62,13.927368421052632,19,177,1
2642,15916.0,1491.24,9.32025,160,15,0
2643,15917.0,123.1,10.258333333333333,12,247,1
2644,15918.0,334.23,8.35575,40,190,1
2645,15919.0,639.89,4.4747552447552446,143,19,0
2646,15920.0,167.5,2.7916666666666665,60,153,1
2647,15921.0,336.03000000000003,13.441200000000002,25,172,1
2648,15922.0,363.6,30.3,12,371,1
2649,15923.0,127.08,6.051428571428572,21,372,1
2650,15925.0,207.15,17.2625,12,193,1
2651,15930.0,426.63,20.31571428571429,21,66,0
2652,15932.0,2461.85,20.68781512605042,119,3,0
2653,15933.0,1107.46,14.965675675675676,74,20,0
2654,15935.0,416.86,34.73833333333334,12,238,1
2655,15937.0,145.35,20.764285714285712,7,63,0
2656,15938.0,404.58,22.476666666666667,18,111,0
2657,15939.0,6102.26,79.25012987012987,77,89,0
2658,15940.0,31.799999999999997,15.9,2,310,1
2659,15942.0,337.44,24.102857142857143,14,133,0
2660,15944.0,325.1,54.18333333333334,6,276,1
2661,15945.0,181.0,90.5,2,364,1
2662,15947.0,1708.24,58.9048275862069,29,82,0
2663,15948.0,955.24,15.920666666666667,60,7,0
2664,15949.0,364.72,19.19578947368421,19,16,0
2665,15950.0,1705.26,16.555922330097086,103,1,0
2666,15951.0,669.57,15.57139534883721,43,0,0
2667,15952.0,806.57,8.863406593406594,91,33,0
2668,15953.0,1634.53,15.869223300970871,103,14,0
2669,15955.0,4389.81,23.728702702702705,185,23,0
2670,15957.0,428.89,10.211666666666666,42,31,0
2671,15958.0,104.35,14.907142857142857,7,73,0
2672,15963.0,470.76,16.812857142857144,28,19,0
2673,15965.0,845.64,6.931475409836065,122,16,0
2674,15967.0,418.83,4.986071428571428,84,22,0
2675,15969.0,582.9,27.757142857142856,21,2,0
2676,15970.0,314.1,28.55454545454546,11,303,1
2677,15971.0,4199.85,119.9957142857143,35,17,0
2678,15973.0,99.77000000000002,16.628333333333337,6,235,1
2679,15974.0,3429.55,19.375988700564974,177,38,0
2680,15975.0,371.01,15.45875,24,83,0
2681,15976.0,430.94,4.39734693877551,98,164,1
2682,15977.0,1054.73,16.226615384615386,65,16,0
2683,15978.0,1098.78,22.42408163265306,49,76,0
2684,15980.0,2398.86,55.78744186046512,43,88,0
2685,15981.0,3408.48,35.13896907216495,97,24,0
2686,15983.0,1475.02,13.053274336283186,113,21,0
2687,15984.0,2816.97,10.243527272727272,275,2,0
2688,15985.0,1037.42,27.300526315789476,38,122,0
2689,15986.0,168.12,12.008571428571427,14,29,0
2690,15987.0,1451.28,10.366285714285716,140,11,0
2691,15988.0,158.03,5.852962962962963,27,18,0
2692,15990.0,792.11,15.232884615384616,52,43,0
2693,15992.0,41.989999999999995,13.996666666666664,3,3,0
2694,15993.0,2756.82,4.922892857142857,560,8,0
2695,15994.0,427.07,12.202,35,54,0
2696,15996.0,1044.78,7.9754198473282445,131,87,0
2697,15998.0,3084.17,6.059273084479371,509,36,0
2698,16000.0,12393.7,1377.0777777777778,9,2,3
2699,16003.0,2735.37,26.556990291262135,103,29,0
2700,16005.0,615.39,2.822889908256881,218,11,0
2701,16006.0,101.4,12.675,8,210,1
2702,16007.0,1701.94,4.420623376623377,385,47,0
2703,16008.0,478.78,14.508484848484848,33,23,0
2704,16009.0,992.71,11.030111111111111,90,21,0
2705,16010.0,407.5,4.738372093023256,86,245,1
